id,title,title_slug,difficulty,paid_only,url
821,Shortest Distance to a Character,shortest-distance-to-a-character,简单,否,https://leetcode.cn/problems/shortest-distance-to-a-character/
820,Short Encoding of Words,short-encoding-of-words,中等,否,https://leetcode.cn/problems/short-encoding-of-words/
707,Design Linked List,design-linked-list,中等,否,https://leetcode.cn/problems/design-linked-list/
819,Most Common Word,most-common-word,简单,否,https://leetcode.cn/problems/most-common-word/
818,Race Car,race-car,困难,否,https://leetcode.cn/problems/race-car/
817,Linked List Components,linked-list-components,中等,否,https://leetcode.cn/problems/linked-list-components/
816,Ambiguous Coordinates,ambiguous-coordinates,中等,否,https://leetcode.cn/problems/ambiguous-coordinates/
815,Bus Routes,bus-routes,困难,否,https://leetcode.cn/problems/bus-routes/
814,Binary Tree Pruning,binary-tree-pruning,中等,否,https://leetcode.cn/problems/binary-tree-pruning/
813,Largest Sum of Averages,largest-sum-of-averages,中等,否,https://leetcode.cn/problems/largest-sum-of-averages/
812,Largest Triangle Area,largest-triangle-area,简单,否,https://leetcode.cn/problems/largest-triangle-area/
811,Subdomain Visit Count,subdomain-visit-count,中等,否,https://leetcode.cn/problems/subdomain-visit-count/
810,Chalkboard XOR Game,chalkboard-xor-game,困难,否,https://leetcode.cn/problems/chalkboard-xor-game/
809,Expressive Words,expressive-words,中等,否,https://leetcode.cn/problems/expressive-words/
808,Soup Servings,soup-servings,中等,否,https://leetcode.cn/problems/soup-servings/
807,Max Increase to Keep City Skyline,max-increase-to-keep-city-skyline,中等,否,https://leetcode.cn/problems/max-increase-to-keep-city-skyline/
806,Number of Lines To Write String,number-of-lines-to-write-string,简单,否,https://leetcode.cn/problems/number-of-lines-to-write-string/
805,Split Array With Same Average,split-array-with-same-average,困难,否,https://leetcode.cn/problems/split-array-with-same-average/
804,Unique Morse Code Words,unique-morse-code-words,简单,否,https://leetcode.cn/problems/unique-morse-code-words/
803,Bricks Falling When Hit,bricks-falling-when-hit,困难,否,https://leetcode.cn/problems/bricks-falling-when-hit/
802,Find Eventual Safe States,find-eventual-safe-states,中等,否,https://leetcode.cn/problems/find-eventual-safe-states/
801,Minimum Swaps To Make Sequences Increasing,minimum-swaps-to-make-sequences-increasing,困难,否,https://leetcode.cn/problems/minimum-swaps-to-make-sequences-increasing/
800,Similar RGB Color,similar-rgb-color,简单,是,https://leetcode.cn/problems/similar-rgb-color/
706,Design HashMap,design-hashmap,简单,否,https://leetcode.cn/problems/design-hashmap/
705,Design HashSet,design-hashset,简单,否,https://leetcode.cn/problems/design-hashset/
799,Champagne Tower,champagne-tower,中等,否,https://leetcode.cn/problems/champagne-tower/
798,Smallest Rotation with Highest Score,smallest-rotation-with-highest-score,困难,否,https://leetcode.cn/problems/smallest-rotation-with-highest-score/
797,All Paths From Source to Target,all-paths-from-source-to-target,中等,否,https://leetcode.cn/problems/all-paths-from-source-to-target/
796,Rotate String,rotate-string,简单,否,https://leetcode.cn/problems/rotate-string/
795,Number of Subarrays with Bounded Maximum,number-of-subarrays-with-bounded-maximum,中等,否,https://leetcode.cn/problems/number-of-subarrays-with-bounded-maximum/
794,Valid Tic-Tac-Toe State,valid-tic-tac-toe-state,中等,否,https://leetcode.cn/problems/valid-tic-tac-toe-state/
793,Preimage Size of Factorial Zeroes Function,preimage-size-of-factorial-zeroes-function,困难,否,https://leetcode.cn/problems/preimage-size-of-factorial-zeroes-function/
792,Number of Matching Subsequences,number-of-matching-subsequences,中等,否,https://leetcode.cn/problems/number-of-matching-subsequences/
791,Custom Sort String,custom-sort-string,中等,否,https://leetcode.cn/problems/custom-sort-string/
790,Domino and Tromino Tiling,domino-and-tromino-tiling,中等,否,https://leetcode.cn/problems/domino-and-tromino-tiling/
789,Escape The Ghosts,escape-the-ghosts,中等,否,https://leetcode.cn/problems/escape-the-ghosts/
788,Rotated Digits,rotated-digits,中等,否,https://leetcode.cn/problems/rotated-digits/
787,Cheapest Flights Within K Stops,cheapest-flights-within-k-stops,中等,否,https://leetcode.cn/problems/cheapest-flights-within-k-stops/
786,K-th Smallest Prime Fraction,k-th-smallest-prime-fraction,中等,否,https://leetcode.cn/problems/k-th-smallest-prime-fraction/
785,Is Graph Bipartite?,is-graph-bipartite,中等,否,https://leetcode.cn/problems/is-graph-bipartite/
784,Letter Case Permutation,letter-case-permutation,中等,否,https://leetcode.cn/problems/letter-case-permutation/
783,Minimum Distance Between BST Nodes,minimum-distance-between-bst-nodes,简单,否,https://leetcode.cn/problems/minimum-distance-between-bst-nodes/
782,Transform to Chessboard,transform-to-chessboard,困难,否,https://leetcode.cn/problems/transform-to-chessboard/
781,Rabbits in Forest,rabbits-in-forest,中等,否,https://leetcode.cn/problems/rabbits-in-forest/
780,Reaching Points,reaching-points,困难,否,https://leetcode.cn/problems/reaching-points/
779,K-th Symbol in Grammar,k-th-symbol-in-grammar,中等,否,https://leetcode.cn/problems/k-th-symbol-in-grammar/
778,Swim in Rising Water,swim-in-rising-water,困难,否,https://leetcode.cn/problems/swim-in-rising-water/
777,Swap Adjacent in LR String,swap-adjacent-in-lr-string,中等,否,https://leetcode.cn/problems/swap-adjacent-in-lr-string/
704,Binary Search,binary-search,简单,否,https://leetcode.cn/problems/binary-search/
776,Split BST,split-bst,中等,是,https://leetcode.cn/problems/split-bst/
775,Global and Local Inversions,global-and-local-inversions,中等,否,https://leetcode.cn/problems/global-and-local-inversions/
703,Kth Largest Element in a Stream,kth-largest-element-in-a-stream,简单,否,https://leetcode.cn/problems/kth-largest-element-in-a-stream/
774,Minimize Max Distance to Gas Station,minimize-max-distance-to-gas-station,困难,是,https://leetcode.cn/problems/minimize-max-distance-to-gas-station/
773,Sliding Puzzle,sliding-puzzle,困难,否,https://leetcode.cn/problems/sliding-puzzle/
702,Search in a Sorted Array of Unknown Size,search-in-a-sorted-array-of-unknown-size,中等,是,https://leetcode.cn/problems/search-in-a-sorted-array-of-unknown-size/
772,Basic Calculator III,basic-calculator-iii,困难,是,https://leetcode.cn/problems/basic-calculator-iii/
701,Insert into a Binary Search Tree,insert-into-a-binary-search-tree,中等,否,https://leetcode.cn/problems/insert-into-a-binary-search-tree/
700,Search in a Binary Search Tree,search-in-a-binary-search-tree,简单,否,https://leetcode.cn/problems/search-in-a-binary-search-tree/
771,Jewels and Stones,jewels-and-stones,简单,否,https://leetcode.cn/problems/jewels-and-stones/
770,Basic Calculator IV,basic-calculator-iv,困难,否,https://leetcode.cn/problems/basic-calculator-iv/
769,Max Chunks To Make Sorted,max-chunks-to-make-sorted,中等,否,https://leetcode.cn/problems/max-chunks-to-make-sorted/
768,Max Chunks To Make Sorted II,max-chunks-to-make-sorted-ii,困难,否,https://leetcode.cn/problems/max-chunks-to-make-sorted-ii/
767,Reorganize String,reorganize-string,中等,否,https://leetcode.cn/problems/reorganize-string/
766,Toeplitz Matrix,toeplitz-matrix,简单,否,https://leetcode.cn/problems/toeplitz-matrix/
590,N-ary Tree Postorder Traversal,n-ary-tree-postorder-traversal,简单,否,https://leetcode.cn/problems/n-ary-tree-postorder-traversal/
589,N-ary Tree Preorder Traversal,n-ary-tree-preorder-traversal,简单,否,https://leetcode.cn/problems/n-ary-tree-preorder-traversal/
559,Maximum Depth of N-ary Tree,maximum-depth-of-n-ary-tree,简单,否,https://leetcode.cn/problems/maximum-depth-of-n-ary-tree/
558,Logical OR of Two Binary Grids Represented as Quad-Trees,logical-or-of-two-binary-grids-represented-as-quad-trees,中等,否,https://leetcode.cn/problems/logical-or-of-two-binary-grids-represented-as-quad-trees/
427,Construct Quad Tree,construct-quad-tree,中等,否,https://leetcode.cn/problems/construct-quad-tree/
431,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,困难,是,https://leetcode.cn/problems/encode-n-ary-tree-to-binary-tree/
765,Couples Holding Hands,couples-holding-hands,困难,否,https://leetcode.cn/problems/couples-holding-hands/
764,Largest Plus Sign,largest-plus-sign,中等,否,https://leetcode.cn/problems/largest-plus-sign/
763,Partition Labels,partition-labels,中等,否,https://leetcode.cn/problems/partition-labels/
762,Prime Number of Set Bits in Binary Representation,prime-number-of-set-bits-in-binary-representation,简单,否,https://leetcode.cn/problems/prime-number-of-set-bits-in-binary-representation/
430,Flatten a Multilevel Doubly Linked List,flatten-a-multilevel-doubly-linked-list,中等,否,https://leetcode.cn/problems/flatten-a-multilevel-doubly-linked-list/
428,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,困难,是,https://leetcode.cn/problems/serialize-and-deserialize-n-ary-tree/
429,N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,中等,否,https://leetcode.cn/problems/n-ary-tree-level-order-traversal/
761,Special Binary String,special-binary-string,困难,否,https://leetcode.cn/problems/special-binary-string/
760,Find Anagram Mappings,find-anagram-mappings,简单,是,https://leetcode.cn/problems/find-anagram-mappings/
759,Employee Free Time,employee-free-time,困难,是,https://leetcode.cn/problems/employee-free-time/
758,Bold Words in String,bold-words-in-string,中等,是,https://leetcode.cn/problems/bold-words-in-string/
757,Set Intersection Size At Least Two,set-intersection-size-at-least-two,困难,否,https://leetcode.cn/problems/set-intersection-size-at-least-two/
426,Convert Binary Search Tree to Sorted Doubly Linked List,convert-binary-search-tree-to-sorted-doubly-linked-list,中等,是,https://leetcode.cn/problems/convert-binary-search-tree-to-sorted-doubly-linked-list/
756,Pyramid Transition Matrix,pyramid-transition-matrix,中等,否,https://leetcode.cn/problems/pyramid-transition-matrix/
755,Pour Water,pour-water,中等,是,https://leetcode.cn/problems/pour-water/
754,Reach a Number,reach-a-number,中等,否,https://leetcode.cn/problems/reach-a-number/
753,Cracking the Safe,cracking-the-safe,困难,否,https://leetcode.cn/problems/cracking-the-safe/
752,Open the Lock,open-the-lock,中等,否,https://leetcode.cn/problems/open-the-lock/
751,IP to CIDR,ip-to-cidr,中等,是,https://leetcode.cn/problems/ip-to-cidr/
750,Number Of Corner Rectangles,number-of-corner-rectangles,中等,是,https://leetcode.cn/problems/number-of-corner-rectangles/
749,Contain Virus,contain-virus,困难,否,https://leetcode.cn/problems/contain-virus/
748,Shortest Completing Word,shortest-completing-word,简单,否,https://leetcode.cn/problems/shortest-completing-word/
747,Largest Number At Least Twice of Others,largest-number-at-least-twice-of-others,简单,否,https://leetcode.cn/problems/largest-number-at-least-twice-of-others/
746,Min Cost Climbing Stairs,min-cost-climbing-stairs,简单,否,https://leetcode.cn/problems/min-cost-climbing-stairs/
745,Prefix and Suffix Search,prefix-and-suffix-search,困难,否,https://leetcode.cn/problems/prefix-and-suffix-search/
744,Find Smallest Letter Greater Than Target,find-smallest-letter-greater-than-target,简单,否,https://leetcode.cn/problems/find-smallest-letter-greater-than-target/
743,Network Delay Time,network-delay-time,中等,否,https://leetcode.cn/problems/network-delay-time/
742,Closest Leaf in a Binary Tree,closest-leaf-in-a-binary-tree,中等,是,https://leetcode.cn/problems/closest-leaf-in-a-binary-tree/
709,To Lower Case,to-lower-case,简单,否,https://leetcode.cn/problems/to-lower-case/
741,Cherry Pickup,cherry-pickup,困难,否,https://leetcode.cn/problems/cherry-pickup/
740,Delete and Earn,delete-and-earn,中等,否,https://leetcode.cn/problems/delete-and-earn/
739,Daily Temperatures,daily-temperatures,中等,否,https://leetcode.cn/problems/daily-temperatures/
738,Monotone Increasing Digits,monotone-increasing-digits,中等,否,https://leetcode.cn/problems/monotone-increasing-digits/
737,Sentence Similarity II,sentence-similarity-ii,中等,是,https://leetcode.cn/problems/sentence-similarity-ii/
736,Parse Lisp Expression,parse-lisp-expression,困难,否,https://leetcode.cn/problems/parse-lisp-expression/
735,Asteroid Collision,asteroid-collision,中等,否,https://leetcode.cn/problems/asteroid-collision/
734,Sentence Similarity,sentence-similarity,简单,是,https://leetcode.cn/problems/sentence-similarity/
733,Flood Fill,flood-fill,简单,否,https://leetcode.cn/problems/flood-fill/
732,My Calendar III,my-calendar-iii,困难,否,https://leetcode.cn/problems/my-calendar-iii/
731,My Calendar II,my-calendar-ii,中等,否,https://leetcode.cn/problems/my-calendar-ii/
730,Count Different Palindromic Subsequences,count-different-palindromic-subsequences,困难,否,https://leetcode.cn/problems/count-different-palindromic-subsequences/
729,My Calendar I,my-calendar-i,中等,否,https://leetcode.cn/problems/my-calendar-i/
728,Self Dividing Numbers,self-dividing-numbers,简单,否,https://leetcode.cn/problems/self-dividing-numbers/
727,Minimum Window Subsequence,minimum-window-subsequence,困难,是,https://leetcode.cn/problems/minimum-window-subsequence/
726,Number of Atoms,number-of-atoms,困难,否,https://leetcode.cn/problems/number-of-atoms/
725,Split Linked List in Parts,split-linked-list-in-parts,中等,否,https://leetcode.cn/problems/split-linked-list-in-parts/
724,Find Pivot Index,find-pivot-index,简单,否,https://leetcode.cn/problems/find-pivot-index/
723,Candy Crush,candy-crush,中等,是,https://leetcode.cn/problems/candy-crush/
722,Remove Comments,remove-comments,中等,否,https://leetcode.cn/problems/remove-comments/
721,Accounts Merge,accounts-merge,中等,否,https://leetcode.cn/problems/accounts-merge/
720,Longest Word in Dictionary,longest-word-in-dictionary,中等,否,https://leetcode.cn/problems/longest-word-in-dictionary/
719,Find K-th Smallest Pair Distance,find-k-th-smallest-pair-distance,困难,否,https://leetcode.cn/problems/find-k-th-smallest-pair-distance/
718,Maximum Length of Repeated Subarray,maximum-length-of-repeated-subarray,中等,否,https://leetcode.cn/problems/maximum-length-of-repeated-subarray/
717,1-bit and 2-bit Characters,1-bit-and-2-bit-characters,简单,否,https://leetcode.cn/problems/1-bit-and-2-bit-characters/
716,Max Stack,max-stack,困难,是,https://leetcode.cn/problems/max-stack/
715,Range Module,range-module,困难,否,https://leetcode.cn/problems/range-module/
714,Best Time to Buy and Sell Stock with Transaction Fee,best-time-to-buy-and-sell-stock-with-transaction-fee,中等,否,https://leetcode.cn/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/
713,Subarray Product Less Than K,subarray-product-less-than-k,中等,否,https://leetcode.cn/problems/subarray-product-less-than-k/
712,Minimum ASCII Delete Sum for Two Strings,minimum-ascii-delete-sum-for-two-strings,中等,否,https://leetcode.cn/problems/minimum-ascii-delete-sum-for-two-strings/
711,Number of Distinct Islands II,number-of-distinct-islands-ii,困难,是,https://leetcode.cn/problems/number-of-distinct-islands-ii/
699,Falling Squares,falling-squares,困难,否,https://leetcode.cn/problems/falling-squares/
698,Partition to K Equal Sum Subsets,partition-to-k-equal-sum-subsets,中等,否,https://leetcode.cn/problems/partition-to-k-equal-sum-subsets/
697,Degree of an Array,degree-of-an-array,简单,否,https://leetcode.cn/problems/degree-of-an-array/
696,Count Binary Substrings,count-binary-substrings,简单,否,https://leetcode.cn/problems/count-binary-substrings/
695,Max Area of Island,max-area-of-island,中等,否,https://leetcode.cn/problems/max-area-of-island/
694,Number of Distinct Islands,number-of-distinct-islands,中等,是,https://leetcode.cn/problems/number-of-distinct-islands/
693,Binary Number with Alternating Bits,binary-number-with-alternating-bits,简单,否,https://leetcode.cn/problems/binary-number-with-alternating-bits/
692,Top K Frequent Words,top-k-frequent-words,中等,否,https://leetcode.cn/problems/top-k-frequent-words/
691,Stickers to Spell Word,stickers-to-spell-word,困难,否,https://leetcode.cn/problems/stickers-to-spell-word/
690,Employee Importance,employee-importance,中等,否,https://leetcode.cn/problems/employee-importance/
689,Maximum Sum of 3 Non-Overlapping Subarrays,maximum-sum-of-3-non-overlapping-subarrays,困难,否,https://leetcode.cn/problems/maximum-sum-of-3-non-overlapping-subarrays/
688,Knight Probability in Chessboard,knight-probability-in-chessboard,中等,否,https://leetcode.cn/problems/knight-probability-in-chessboard/
687,Longest Univalue Path,longest-univalue-path,中等,否,https://leetcode.cn/problems/longest-univalue-path/
686,Repeated String Match,repeated-string-match,中等,否,https://leetcode.cn/problems/repeated-string-match/
685,Redundant Connection II,redundant-connection-ii,困难,否,https://leetcode.cn/problems/redundant-connection-ii/
684,Redundant Connection,redundant-connection,中等,否,https://leetcode.cn/problems/redundant-connection/
683,K Empty Slots,k-empty-slots,困难,是,https://leetcode.cn/problems/k-empty-slots/
682,Baseball Game,baseball-game,简单,否,https://leetcode.cn/problems/baseball-game/
681,Next Closest Time,next-closest-time,中等,是,https://leetcode.cn/problems/next-closest-time/
680,Valid Palindrome II,valid-palindrome-ii,简单,否,https://leetcode.cn/problems/valid-palindrome-ii/
679,24 Game,24-game,困难,否,https://leetcode.cn/problems/24-game/
678,Valid Parenthesis String,valid-parenthesis-string,中等,否,https://leetcode.cn/problems/valid-parenthesis-string/
677,Map Sum Pairs,map-sum-pairs,中等,否,https://leetcode.cn/problems/map-sum-pairs/
676,Implement Magic Dictionary,implement-magic-dictionary,中等,否,https://leetcode.cn/problems/implement-magic-dictionary/
675,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,困难,否,https://leetcode.cn/problems/cut-off-trees-for-golf-event/
674,Longest Continuous Increasing Subsequence,longest-continuous-increasing-subsequence,简单,否,https://leetcode.cn/problems/longest-continuous-increasing-subsequence/
673,Number of Longest Increasing Subsequence,number-of-longest-increasing-subsequence,中等,否,https://leetcode.cn/problems/number-of-longest-increasing-subsequence/
672,Bulb Switcher II,bulb-switcher-ii,中等,否,https://leetcode.cn/problems/bulb-switcher-ii/
671,Second Minimum Node In a Binary Tree,second-minimum-node-in-a-binary-tree,简单,否,https://leetcode.cn/problems/second-minimum-node-in-a-binary-tree/
670,Maximum Swap,maximum-swap,中等,否,https://leetcode.cn/problems/maximum-swap/
669,Trim a Binary Search Tree,trim-a-binary-search-tree,中等,否,https://leetcode.cn/problems/trim-a-binary-search-tree/
668,Kth Smallest Number in Multiplication Table,kth-smallest-number-in-multiplication-table,困难,否,https://leetcode.cn/problems/kth-smallest-number-in-multiplication-table/
667,Beautiful Arrangement II,beautiful-arrangement-ii,中等,否,https://leetcode.cn/problems/beautiful-arrangement-ii/
666,Path Sum IV,path-sum-iv,中等,是,https://leetcode.cn/problems/path-sum-iv/
665,Non-decreasing Array,non-decreasing-array,中等,否,https://leetcode.cn/problems/non-decreasing-array/
664,Strange Printer,strange-printer,困难,否,https://leetcode.cn/problems/strange-printer/
663,Equal Tree Partition,equal-tree-partition,中等,是,https://leetcode.cn/problems/equal-tree-partition/
662,Maximum Width of Binary Tree,maximum-width-of-binary-tree,中等,否,https://leetcode.cn/problems/maximum-width-of-binary-tree/
661,Image Smoother,image-smoother,简单,否,https://leetcode.cn/problems/image-smoother/
660,Remove 9,remove-9,困难,是,https://leetcode.cn/problems/remove-9/
659,Split Array into Consecutive Subsequences,split-array-into-consecutive-subsequences,中等,否,https://leetcode.cn/problems/split-array-into-consecutive-subsequences/
658,Find K Closest Elements,find-k-closest-elements,中等,否,https://leetcode.cn/problems/find-k-closest-elements/
657,Robot Return to Origin,robot-return-to-origin,简单,否,https://leetcode.cn/problems/robot-return-to-origin/
656,Coin Path,coin-path,困难,是,https://leetcode.cn/problems/coin-path/
655,Print Binary Tree,print-binary-tree,中等,否,https://leetcode.cn/problems/print-binary-tree/
654,Maximum Binary Tree,maximum-binary-tree,中等,否,https://leetcode.cn/problems/maximum-binary-tree/
653,Two Sum IV - Input is a BST,two-sum-iv-input-is-a-bst,简单,否,https://leetcode.cn/problems/two-sum-iv-input-is-a-bst/
652,Find Duplicate Subtrees,find-duplicate-subtrees,中等,否,https://leetcode.cn/problems/find-duplicate-subtrees/
651,4 Keys Keyboard,4-keys-keyboard,中等,是,https://leetcode.cn/problems/4-keys-keyboard/
650,2 Keys Keyboard,2-keys-keyboard,中等,否,https://leetcode.cn/problems/2-keys-keyboard/
649,Dota2 Senate,dota2-senate,中等,否,https://leetcode.cn/problems/dota2-senate/
648,Replace Words,replace-words,中等,否,https://leetcode.cn/problems/replace-words/
647,Palindromic Substrings,palindromic-substrings,中等,否,https://leetcode.cn/problems/palindromic-substrings/
646,Maximum Length of Pair Chain,maximum-length-of-pair-chain,中等,否,https://leetcode.cn/problems/maximum-length-of-pair-chain/
645,Set Mismatch,set-mismatch,简单,否,https://leetcode.cn/problems/set-mismatch/
644,Maximum Average Subarray II,maximum-average-subarray-ii,困难,是,https://leetcode.cn/problems/maximum-average-subarray-ii/
643,Maximum Average Subarray I,maximum-average-subarray-i,简单,否,https://leetcode.cn/problems/maximum-average-subarray-i/
642,Design Search Autocomplete System,design-search-autocomplete-system,困难,是,https://leetcode.cn/problems/design-search-autocomplete-system/
640,Solve the Equation,solve-the-equation,中等,否,https://leetcode.cn/problems/solve-the-equation/
639,Decode Ways II,decode-ways-ii,困难,否,https://leetcode.cn/problems/decode-ways-ii/
638,Shopping Offers,shopping-offers,中等,否,https://leetcode.cn/problems/shopping-offers/
637,Average of Levels in Binary Tree,average-of-levels-in-binary-tree,简单,否,https://leetcode.cn/problems/average-of-levels-in-binary-tree/
636,Exclusive Time of Functions,exclusive-time-of-functions,中等,否,https://leetcode.cn/problems/exclusive-time-of-functions/
635,Design Log Storage System,design-log-storage-system,中等,是,https://leetcode.cn/problems/design-log-storage-system/
634,Find the Derangement of An Array,find-the-derangement-of-an-array,中等,是,https://leetcode.cn/problems/find-the-derangement-of-an-array/
633,Sum of Square Numbers,sum-of-square-numbers,中等,否,https://leetcode.cn/problems/sum-of-square-numbers/
632,Smallest Range Covering Elements from K Lists,smallest-range-covering-elements-from-k-lists,困难,否,https://leetcode.cn/problems/smallest-range-covering-elements-from-k-lists/
631,Design Excel Sum Formula,design-excel-sum-formula,困难,是,https://leetcode.cn/problems/design-excel-sum-formula/
630,Course Schedule III,course-schedule-iii,困难,否,https://leetcode.cn/problems/course-schedule-iii/
629,K Inverse Pairs Array,k-inverse-pairs-array,困难,否,https://leetcode.cn/problems/k-inverse-pairs-array/
628,Maximum Product of Three Numbers,maximum-product-of-three-numbers,简单,否,https://leetcode.cn/problems/maximum-product-of-three-numbers/
627,Swap Sex of Employees,swap-sex-of-employees,简单,否,https://leetcode.cn/problems/swap-sex-of-employees/
626,Exchange Seats,exchange-seats,中等,否,https://leetcode.cn/problems/exchange-seats/
625,Minimum Factorization,minimum-factorization,中等,是,https://leetcode.cn/problems/minimum-factorization/
624,Maximum Distance in Arrays,maximum-distance-in-arrays,中等,否,https://leetcode.cn/problems/maximum-distance-in-arrays/
623,Add One Row to Tree,add-one-row-to-tree,中等,否,https://leetcode.cn/problems/add-one-row-to-tree/
621,Task Scheduler,task-scheduler,中等,否,https://leetcode.cn/problems/task-scheduler/
620,Not Boring Movies,not-boring-movies,简单,否,https://leetcode.cn/problems/not-boring-movies/
619,Biggest Single Number,biggest-single-number,简单,否,https://leetcode.cn/problems/biggest-single-number/
618,Students Report By Geography,students-report-by-geography,困难,是,https://leetcode.cn/problems/students-report-by-geography/
617,Merge Two Binary Trees,merge-two-binary-trees,简单,否,https://leetcode.cn/problems/merge-two-binary-trees/
616,Add Bold Tag in String,add-bold-tag-in-string,中等,是,https://leetcode.cn/problems/add-bold-tag-in-string/
615,Average Salary: Departments VS Company,average-salary-departments-vs-company,困难,是,https://leetcode.cn/problems/average-salary-departments-vs-company/
614,Second Degree Follower,second-degree-follower,中等,是,https://leetcode.cn/problems/second-degree-follower/
613,Shortest Distance in a Line,shortest-distance-in-a-line,简单,是,https://leetcode.cn/problems/shortest-distance-in-a-line/
612,Shortest Distance in a Plane,shortest-distance-in-a-plane,中等,是,https://leetcode.cn/problems/shortest-distance-in-a-plane/
611,Valid Triangle Number,valid-triangle-number,中等,否,https://leetcode.cn/problems/valid-triangle-number/
610,Triangle Judgement,triangle-judgement,简单,否,https://leetcode.cn/problems/triangle-judgement/
609,Find Duplicate File in System,find-duplicate-file-in-system,中等,否,https://leetcode.cn/problems/find-duplicate-file-in-system/
608,Tree Node,tree-node,中等,否,https://leetcode.cn/problems/tree-node/
607,Sales Person,sales-person,简单,否,https://leetcode.cn/problems/sales-person/
606,Construct String from Binary Tree,construct-string-from-binary-tree,中等,否,https://leetcode.cn/problems/construct-string-from-binary-tree/
605,Can Place Flowers,can-place-flowers,简单,否,https://leetcode.cn/problems/can-place-flowers/
604,Design Compressed String Iterator,design-compressed-string-iterator,简单,是,https://leetcode.cn/problems/design-compressed-string-iterator/
603,Consecutive Available Seats,consecutive-available-seats,简单,是,https://leetcode.cn/problems/consecutive-available-seats/
602,Friend Requests II: Who Has the Most Friends,friend-requests-ii-who-has-the-most-friends,中等,否,https://leetcode.cn/problems/friend-requests-ii-who-has-the-most-friends/
601,Human Traffic of Stadium,human-traffic-of-stadium,困难,否,https://leetcode.cn/problems/human-traffic-of-stadium/
600,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,困难,否,https://leetcode.cn/problems/non-negative-integers-without-consecutive-ones/
599,Minimum Index Sum of Two Lists,minimum-index-sum-of-two-lists,简单,否,https://leetcode.cn/problems/minimum-index-sum-of-two-lists/
598,Range Addition II,range-addition-ii,简单,否,https://leetcode.cn/problems/range-addition-ii/
597,Friend Requests I: Overall Acceptance Rate,friend-requests-i-overall-acceptance-rate,简单,是,https://leetcode.cn/problems/friend-requests-i-overall-acceptance-rate/
596,Classes With at Least 5 Students,classes-with-at-least-5-students,简单,否,https://leetcode.cn/problems/classes-with-at-least-5-students/
595,Big Countries,big-countries,简单,否,https://leetcode.cn/problems/big-countries/
594,Longest Harmonious Subsequence,longest-harmonious-subsequence,简单,否,https://leetcode.cn/problems/longest-harmonious-subsequence/
593,Valid Square,valid-square,中等,否,https://leetcode.cn/problems/valid-square/
592,Fraction Addition and Subtraction,fraction-addition-and-subtraction,中等,否,https://leetcode.cn/problems/fraction-addition-and-subtraction/
591,Tag Validator,tag-validator,困难,否,https://leetcode.cn/problems/tag-validator/
588,Design In-Memory File System,design-in-memory-file-system,困难,是,https://leetcode.cn/problems/design-in-memory-file-system/
587,Erect the Fence,erect-the-fence,困难,否,https://leetcode.cn/problems/erect-the-fence/
586,Customer Placing the Largest Number of Orders,customer-placing-the-largest-number-of-orders,简单,否,https://leetcode.cn/problems/customer-placing-the-largest-number-of-orders/
585,Investments in 2016,investments-in-2016,中等,否,https://leetcode.cn/problems/investments-in-2016/
584,Find Customer Referee,find-customer-referee,简单,否,https://leetcode.cn/problems/find-customer-referee/
583,Delete Operation for Two Strings,delete-operation-for-two-strings,中等,否,https://leetcode.cn/problems/delete-operation-for-two-strings/
582,Kill Process,kill-process,中等,是,https://leetcode.cn/problems/kill-process/
581,Shortest Unsorted Continuous Subarray,shortest-unsorted-continuous-subarray,中等,否,https://leetcode.cn/problems/shortest-unsorted-continuous-subarray/
580,Count Student Number in Departments,count-student-number-in-departments,中等,是,https://leetcode.cn/problems/count-student-number-in-departments/
579,Find Cumulative Salary of an Employee,find-cumulative-salary-of-an-employee,困难,是,https://leetcode.cn/problems/find-cumulative-salary-of-an-employee/
578,Get Highest Answer Rate Question,get-highest-answer-rate-question,中等,是,https://leetcode.cn/problems/get-highest-answer-rate-question/
577,Employee Bonus,employee-bonus,简单,否,https://leetcode.cn/problems/employee-bonus/
576,Out of Boundary Paths,out-of-boundary-paths,中等,否,https://leetcode.cn/problems/out-of-boundary-paths/
575,Distribute Candies,distribute-candies,简单,否,https://leetcode.cn/problems/distribute-candies/
574,Winning Candidate,winning-candidate,中等,是,https://leetcode.cn/problems/winning-candidate/
573,Squirrel Simulation,squirrel-simulation,中等,是,https://leetcode.cn/problems/squirrel-simulation/
572,Subtree of Another Tree,subtree-of-another-tree,简单,否,https://leetcode.cn/problems/subtree-of-another-tree/
571,Find Median Given Frequency of Numbers,find-median-given-frequency-of-numbers,困难,是,https://leetcode.cn/problems/find-median-given-frequency-of-numbers/
570,Managers with at Least 5 Direct Reports,managers-with-at-least-5-direct-reports,中等,否,https://leetcode.cn/problems/managers-with-at-least-5-direct-reports/
569,Median Employee Salary,median-employee-salary,困难,是,https://leetcode.cn/problems/median-employee-salary/
